t, v, F
0.17650000000002006, 11.553112030029297, -1889.0550927349486
0.1770000000000201, 11.534310340881348, -1887.1871981001063
0.1775000000000202, 11.512518882751465, -1887.4209569227726
0.17800000000002023, 11.500274658203125, -1885.253092522142
0.1785000000000203, 11.471083641052246, -1882.785413780472
0.17900000000002037, 11.45555591583252, -1880.7675342627358
0.1795000000000204, 11.458210945129395, -1878.900105902141
0.18000000000002048, 11.45832347869873, -1875.230993849826
0.1805000000000205, 11.463407516479492, -1873.8133647131647
0.1810000000000206, 11.427353858947754, -1873.2964219976143
0.18150000000002064, 11.425541877746582, -1870.9787281388385
0.18200000000002067, 11.44556999206543, -1869.1108335039964
0.18250000000002076, 11.44983959197998, -1867.5433749091899
0.1830000000000208, 11.438405990600586, -1865.5256508162026
0.18350000000002084, 11.419221878051758, -1863.2074906831797
0.18400000000002092, 11.403177261352539, -1862.9908285829158
0.18450000000002098, 11.395567893981934, -1861.8736354862904
0.18500000000002104, 11.402099609375, -1860.1557257343422
0.1855000000000211, 11.36872673034668, -1859.188362095862
0.18600000000002115, 11.331605911254883, -1859.4221209185282
0.1865000000000212, 11.326420783996582, -1858.7550378953345
0.18700000000002126, 11.276439666748047, -1858.6886715274632
0.18750000000002134, 11.267807006835938, -1857.5713230060885
0.18800000000002137, 11.230987548828125, -1856.1540047189253
0.18850000000002143, 11.175731658935547, -1855.4870771204808
0.18900000000002148, 11.129034042358398, -1855.270415020217
